,state,race,type,Num Workers,Num Artists,artists_share,location_quotient
2170,Pennsylvania,White,Music Directors And Composers,5161830,1375.0,0.00026637839680888366,0.7615287672390003
2171,Rhode Island,White,Music Directors And Composers,423445,95.0,0.0002243502698107192,0.641377778548881
2172,South Carolina,White,Music Directors And Composers,1586190,580.0,0.00036565606894508224,1.0453460894465485
2173,South Dakota,White,Music Directors And Composers,398225,85.0,0.00021344717182497327,0.6102077479922057
2174,Tennessee,White,Music Directors And Composers,2455855,1845.0,0.0007512658524220689,2.1477363229053537
2175,Texas,White,Music Directors And Composers,6162190,2185.0,0.00035458173149480947,1.0136865155189163
2176,Utah,White,Music Directors And Composers,1227970,240.0,0.0001954445141167944,0.5587413306859582
2177,Vermont,White,Music Directors And Composers,319270,130.0,0.000407178876812729,1.16405246003274
2178,Virginia,White,Music Directors And Composers,2778485,975.0,0.0003509106581464359,1.0031915654969872
2179,Washington,White,Music Directors And Composers,2668545,745.0,0.0002791783537470794,0.7981215823645078
2180,West Virginia,White,Music Directors And Composers,734535,150.0,0.00020421082725806123,0.5838026709435528
2181,Wisconsin,White,Music Directors And Composers,2597700,625.0,0.0002405974515917928,0.687825600373283
2182,Wyoming,White,Music Directors And Composers,260685,50.0,0.00019180236684120683,0.5483290751948681
2184,Alabama,African-American,Music Directors And Composers,581200,165.0,0.0002838953888506538,1.0394376807249026
2188,California,African-American,Music Directors And Composers,1066265,680.0,0.0006377401490248671,2.334983826582272
2192,District of Columbia,African-American,Music Directors And Composers,149480,60.0,0.0004013914905004014,1.469630914533567
2193,Florida,African-American,Music Directors And Composers,1569980,510.0,0.0003248449024828342,1.18936779283052
2194,Georgia,African-American,Music Directors And Composers,1613775,240.0,0.0001487196170469861,0.5445131548189249
2197,Illinois,African-American,Music Directors And Composers,848255,215.0,0.0002534615180576596,0.9280089174729824
2198,Indiana,African-American,Music Directors And Composers,292355,80.0,0.0002736399240649211,1.0018889323116422
2201,Kentucky,African-American,Music Directors And Composers,176080,50.0,0.00028396183552930487,1.0396809646395466
2202,Louisiana,African-American,Music Directors And Composers,656860,120.0,0.00018268733063362056,0.6688805197590889
2204,Maryland,African-American,Music Directors And Composers,957780,400.0,0.0004176324416880703,1.5290945666331002
2205,Massachusetts,African-American,Music Directors And Composers,260415,80.0,0.000307201966092583,1.124770995549297
2206,Michigan,African-American,Music Directors And Composers,624375,120.0,0.00019219219219219217,0.7036810541885169
2209,Missouri,African-American,Music Directors And Composers,340530,130.0,0.0003817578480603,1.3977454645984244
2214,New Jersey,African-American,Music Directors And Composers,584190,45.0,7.702973347712218e-05,0.2820320817342957
2216,New York,African-American,Music Directors And Composers,1375735,360.0,0.00026167830287082905,0.9580933643665864
2217,North Carolina,African-American,Music Directors And Composers,1079195,405.0,0.0003752797223856672,1.3740268407982097
2219,Ohio,African-American,Music Directors And Composers,680665,230.0,0.000337904843057892,1.2371846819906478
2222,Pennsylvania,African-American,Music Directors And Composers,636035,205.0,0.0003223093068777661,1.180084113987907
2224,South Carolina,African-American,Music Directors And Composers,638810,115.0,0.000180022228831734,0.6591226746349965
2226,Tennessee,African-American,Music Directors And Composers,554550,180.0,0.0003245875033811198,1.1884253670785914
2227,Texas,African-American,Music Directors And Composers,1699445,350.0,0.0002059495894247828,0.7540515696454545
2230,Virginia,African-American,Music Directors And Composers,837445,160.0,0.0001910573231674916,0.6995259122831233
2233,Wisconsin,African-American,Music Directors And Composers,160610,100.0,0.000622626237469647,2.279646650317307
2240,California,Asian,Music Directors And Composers,3008795,415.0,0.00013792897156502851,0.8843491894472993
2249,Illinois,Asian,Music Directors And Composers,378055,125.0,0.00033063972173361014,2.119938738007209
2252,Kansas,Asian,Music Directors And Composers,46470,40.0,0.0008607703894986013,5.5189391149374
2256,Maryland,Asian,Music Directors And Composers,213470,85.0,0.0003981824143907809,2.55299732480524
2257,Massachusetts,Asian,Music Directors And Composers,249930,30.0,0.00012003360941063496,0.7696107930354726
2266,New Jersey,Asian,Music Directors And Composers,450385,65.0,0.0001443209698369173,0.9253323014545424
2268,New York,Asian,Music Directors And Composers,864770,165.0,0.00019080217861396672,1.2233524986626
2279,Texas,Asian,Music Directors And Composers,712575,120.0,0.0001684033259656878,1.0797393986786272
2292,California,Other,Music Directors And Composers,688910,560.0,0.0008128783150193786,2.944946014168309
2293,Colorado,Other,Music Directors And Composers,87510,25.0,0.0002856816363844132,1.0349851642570898
2297,Florida,Other,Music Directors And Composers,214840,30.0,0.00013963880096816235,0.5058921153833807
2298,Georgia,Other,Music Directors And Composers,102865,35.0,0.0003402517863218782,1.2326852905632928
2299,Hawaii,Other,Music Directors And Composers,198250,45.0,0.0002269861286254729,0.8223394355785537
2301,Illinois,Other,Music Directors And Composers,112345,15.0,0.00013351729048911834,0.4837147272640772
2308,Maryland,Other,Music Directors And Composers,85910,70.0,0.0008148061925270633,2.951930448464512
2318,New Jersey,Other,Music Directors And Composers,85410,35.0,0.00040978808102095775,1.4846056950449962
2320,New York,Other,Music Directors And Composers,234265,105.0,0.00044821036006232256,1.6238043123871655
2342,Arizona,Hispanic,Entertainers,1033370,310.0,0.0002999893552164278,1.2836908475695796
2344,California,Hispanic,Entertainers,7470730,2105.0,0.0002817663066393779,1.205712211773326
2345,Colorado,Hispanic,Entertainers,594525,80.0,0.0001345612043227787,0.5758037191102039
2349,Florida,Hispanic,Entertainers,2752995,1285.0,0.0004667643784314901,1.9973414061033177
2350,Georgia,Hispanic,Entertainers,467240,105.0,0.0002247239106240904,0.9616208784810631
2353,Illinois,Hispanic,Entertainers,1100445,255.0,0.0002317244387497785,0.9915769876790576
2358,Louisiana,Hispanic,Entertainers,113925,30.0,0.0002633311389071757,1.1268258923765435
2361,Massachusetts,Hispanic,Entertainers,401715,50.0,0.00012446635052213635,0.5326066149259954
2362,Michigan,Hispanic,Entertainers,236520,65.0,0.0002748181971926264,1.1759804084622656
2368,Nevada,Hispanic,Entertainers,430565,340.0,0.0007896600977785003,3.3790513649320646
2370,New Jersey,Hispanic,Entertainers,928940,195.0,0.00020991667922578425,0.8982589388211136
2372,New York,Hispanic,Entertainers,1819490,465.0,0.00025556612017653294,1.0935984351271315
2378,Pennsylvania,Hispanic,Entertainers,423215,205.0,0.00048438736812258544,2.072752317123648
2383,Texas,Hispanic,Entertainers,5220455,670.0,0.00012834130358369147,0.5491880092101071
2387,Washington,Hispanic,Entertainers,448570,60.0,0.00013375838776556612,0.5723683696591289
2389,Wisconsin,Hispanic,Entertainers,186120,50.0,0.00026864388566516224,1.1495597803298745
2392,Alabama,White,Entertainers,1496830,335.0,0.00022380631066988235,0.6970766514935297
2394,Arizona,White,Entertainers,1857110,485.0,0.00026115846664979454,0.813415264728376
2395,Arkansas,White,Entertainers,1014735,125.0,0.00012318487092689224,0.3836768368298568
2396,California,White,Entertainers,7686845,6030.0,0.000784457082196922,2.4433033834546007
2397,Colorado,White,Entertainers,2172170,755.0,0.0003475786885925135,1.0825833625932093
2398,Connecticut,White,Entertainers,1329540,220.0,0.0001654707643245032,0.5153822784091934
2399,Delaware,White,Entertainers,307920,70.0,0.00022733177448687968,0.7080572110012505
2400,District of Columbia,White,Entertainers,183365,30.0,0.0001636081040547542,0.5095807575324122
2401,Florida,White,Entertainers,5285390,4390.0,0.0008305914984513914,2.5869955979637327
2402,Georgia,White,Entertainers,2773560,875.0,0.0003154790233490532,0.9826043803428856
2403,Hawaii,White,Entertainers,177700,125.0,0.0007034327518289251,2.1909415589225927
2404,Idaho,White,Entertainers,688065,105.0,0.00015260186174271325,0.4753002472400974
2405,Illinois,White,Entertainers,4224420,1150.0,0.00027222671988107243,0.8478889168664602
2406,Indiana,White,Entertainers,2724985,380.0,0.00013945030890078294,0.4343378615524328
2407,Iowa,White,Entertainers,1463250,70.0,4.783871518879207e-05,0.1490004964370443
2408,Kansas,White,Entertainers,1178420,145.0,0.000123046112591436,0.3832446542182176
2409,Kentucky,White,Entertainers,1787115,245.0,0.0001370924646707123,0.4269940196575305
2410,Louisiana,White,Entertainers,1337315,310.0,0.00023180776406456216,0.721998318459713
2411,Maine,White,Entertainers,658985,115.0,0.00017451080070107818,0.5435387600915064
2412,Maryland,White,Entertainers,1690500,430.0,0.0002543626146110618,0.7922486150077931
2413,Massachusetts,White,Entertainers,2791055,605.0,0.0002167639118541197,0.6751420966980002
2414,Michigan,White,Entertainers,3807850,675.0,0.00017726538597896452,0.5521183085234298
2415,Minnesota,White,Entertainers,2524705,495.0,0.0001960625102734775,0.6106646311079345
2417,Missouri,White,Entertainers,2479115,725.0,0.0002924430694017825,0.910855618686168
2418,Montana,White,Entertainers,472695,80.0,0.00016924232327399276,0.5271293362805799
2419,Nebraska,White,Entertainers,845465,185.0,0.0002188144985303945,0.6815289411512083
2420,Nevada,White,Entertainers,749805,1760.0,0.0023472769586759,7.310928622094106
2421,New Hampshire,White,Entertainers,690940,60.0,8.683822039540335e-05,0.2704700136189271
2422,New Jersey,White,Entertainers,2640925,775.0,0.00029345778467771707,0.9140160940304544
2423,New Mexico,White,Entertainers,374900,110.0,0.00029341157642037875,0.9138721718273658
2424,New York,White,Entertainers,5774960,3005.0,0.0005203499245016416,1.620704000217127
2425,North Carolina,White,Entertainers,3309215,805.0,0.00024326010851516143,0.7576682774411178
2427,Ohio,White,Entertainers,4775955,785.0,0.00016436503275261177,0.5119383198394921
2428,Oklahoma,White,Entertainers,1276415,245.0,0.0001919438427157312,0.5978364540061561
2429,Oregon,White,Entertainers,1600140,450.0,0.0002812253927781319,0.8759165660966924
2430,Pennsylvania,White,Entertainers,5161830,1070.0,0.0002072908251530949,0.645636818061785
2431,Rhode Island,White,Entertainers,423445,85.0,0.00020073445193590663,0.6252160592614636
2432,South Carolina,White,Entertainers,1586190,160.0,0.0001008706397089882,0.314175983473794
2433,South Dakota,White,Entertainers,398225,25.0,6.277857994852157e-05,0.1955328344632028
2434,Tennessee,White,Entertainers,2455855,700.0,0.0002850331147400804,0.8877762588243406
2435,Texas,White,Entertainers,6162190,1785.0,0.00028966974403580545,0.9022177015790458
2436,Utah,White,Entertainers,1227970,250.0,0.00020358803553832748,0.6341039520844073
2437,Vermont,White,Entertainers,319270,65.0,0.0002035894384063645,0.6341083215168456
2438,Virginia,White,Entertainers,2778485,500.0,0.00017995418366483894,0.5604929521239739
2439,Washington,White,Entertainers,2668545,540.0,0.0002023574644609703,0.6302711630827862
2440,West Virginia,White,Entertainers,734535,65.0,8.849135847849319e-05,0.2756189477842217
2441,Wisconsin,White,Entertainers,2597700,400.0,0.00015398236901874735,0.4796000339014295
2444,Alabama,African-American,Entertainers,581200,60.0,0.0001032346868547832,0.366689327433022
2448,California,African-American,Entertainers,1066265,935.0,0.0008768927049091923,3.114720507133275
2449,Colorado,African-American,Entertainers,118415,125.0,0.0010556095089304,3.749522109812813
2453,Florida,African-American,Entertainers,1569980,590.0,0.0003758009656173964,1.3348440095988772
2454,Georgia,African-American,Entertainers,1613775,625.0,0.0003872906693931,1.3756554062167408
2457,Illinois,African-American,Entertainers,848255,225.0,0.0002652504258742949,0.9421687925685928
2460,Kansas,African-American,Entertainers,83690,70.0,0.0008364201218783606,2.970962002088077
2462,Louisiana,African-American,Entertainers,656860,20.0,3.044788843893676e-05,0.1081508170711528
2464,Maryland,African-American,Entertainers,957780,145.0,0.00015139176011192548,0.5377431208992061
2465,Massachusetts,African-American,Entertainers,260415,140.0,0.0005376034406620201,1.909565961674644
2466,Michigan,African-American,Entertainers,624375,225.0,0.0003603603603603604,1.2799990216460806
2469,Missouri,African-American,Entertainers,340530,25.0,7.341497078084163e-05,0.2607697768968867
2472,Nevada,African-American,Entertainers,125635,190.0,0.0015123174274684,5.371747396528801
2474,New Jersey,African-American,Entertainers,584190,70.0,0.00011982402985330116,0.4256146287248175
2476,New York,African-American,Entertainers,1375735,535.0,0.0003888830334330376,1.381311478963109
2477,North Carolina,African-American,Entertainers,1079195,330.0,0.0003057834774994325,1.0861420818965972
2479,Ohio,African-American,Entertainers,680665,60.0,8.81490894933631e-05,0.3131053265616308
2480,Oklahoma,African-American,Entertainers,134195,45.0,0.00033533291106226007,1.1911015896870545
2482,Pennsylvania,African-American,Entertainers,636035,210.0,0.00033017050948454095,1.172764753298566
2484,South Carolina,African-American,Entertainers,638810,55.0,8.609758770213363e-05,0.3058183977688718
2487,Texas,African-American,Entertainers,1699445,460.0,0.00027067660324400024,0.9614425598540828
2490,Virginia,African-American,Entertainers,837445,50.0,5.970541348984113e-05,0.2120734666197704
2493,Wisconsin,African-American,Entertainers,160610,30.0,0.0001867878712408941,0.6634700115312634
2500,California,Asian,Entertainers,3008795,810.0,0.0002692107637775256,1.166375473861646
2505,Florida,Asian,Entertainers,292825,570.0,0.0019465551097071,8.433593466414141
2507,Hawaii,Asian,Entertainers,290190,75.0,0.0002584513594541508,1.119759561704002
2509,Illinois,Asian,Entertainers,378055,80.0,0.00021160942190951053,0.9168134152216212
2524,Nevada,Asian,Entertainers,131920,165.0,0.0012507580351728,5.41900136343197
2528,New York,Asian,Entertainers,864770,160.0,0.0001850202944135435,0.8016140608291453
2539,Texas,Asian,Entertainers,712575,45.0,6.315124723713294e-05,0.2736074326583596
2543,Washington,Asian,Entertainers,355135,55.0,0.00015487068297971194,0.6709886473819304
2552,California,Other,Entertainers,688910,385.0,0.0005588538415758227,1.505509260448222
2557,Florida,Other,Entertainers,214840,265.0,0.0012334760752187,3.3228896638643426
2559,Hawaii,Other,Entertainers,198250,105.0,0.0005296343001261034,1.4267940634397127
2561,Illinois,Other,Entertainers,112345,95.0,0.0008456095064310829,2.278006963440227
2571,Minnesota,Other,Entertainers,83065,65.0,0.0007825197134773971,2.1080479142839947
2576,Nevada,Other,Entertainers,69460,155.0,0.0022315001439677,6.011489733991894
2578,New Jersey,Other,Entertainers,85410,100.0,0.0011708230886313,3.1541073374582336
2579,New Mexico,Other,Entertainers,91840,20.0,0.0002177700348432056,0.586655722326454
2580,New York,Other,Entertainers,234265,95.0,0.00040552365910400616,1.0924495434985693
2584,Oklahoma,Other,Entertainers,242885,40.0,0.0001646869917862363,0.4436540876419832
2591,Texas,Other,Entertainers,261190,35.0,0.0001340020674604694,0.3609912618871615
2602,Arizona,Hispanic,Announcers,1033370,500.0,0.0004838537987361739,1.2708198462630422
2604,California,Hispanic,Announcers,7470730,2580.0,0.00034534777725871494,0.9070401231726288
2605,Colorado,Hispanic,Announcers,594525,260.0,0.00043732391404903073,1.1486112347791544
