,state,race,type,all_workers_n,artists_n,artists_share,location_quotient
1089,Wisconsin,Hispanic,Actors,186120,20.0,0.0001074575542660649,0.4288027627541092
1090,Wyoming,Hispanic,Actors,27680,0.0,,
1091,Puerto Rico,Hispanic,Actors,1208905,175.0,0.0001447591001774333,
1092,Alabama,White,Actors,1496830,170.0,0.00011357335168322388,0.29135473862221
1093,Alaska,White,Actors,253950,25.0,9.844457570387872e-05,0.2525442209628358
1094,Arizona,White,Actors,1857110,490.0,0.0002638508219760811,0.6768681749087767
1095,Arkansas,White,Actors,1014735,,,
1096,California,White,Actors,7686845,14585.0,0.0018973974367897,4.8674775029993445
1097,Colorado,White,Actors,2172170,415.0,0.0001910531864448915,0.4901171830769699
1098,Connecticut,White,Actors,1329540,445.0,0.0003347022278381997,0.8586264177538971
1099,Delaware,White,Actors,307920,55.0,0.00017861782281111978,0.458216195147203
1100,District of Columbia,White,Actors,183365,150.0,0.0008180405202737709,2.0985555012192783
1101,Florida,White,Actors,5285390,1720.0,0.0003254253706916613,0.8348280861108901
1102,Georgia,White,Actors,2773560,1250.0,0.000450684319070076,1.1561604023982204
1103,Hawaii,White,Actors,177700,10.0,5.627462014631401e-05,0.144363770204867
1104,Idaho,White,Actors,688065,35.0,5.0867287247571086e-05,0.1304921001343143
1105,Illinois,White,Actors,4224420,1315.0,0.000311285336211835,0.798554030719185
1106,Indiana,White,Actors,2724985,215.0,7.889951687807454e-05,0.2024044177330167
1107,Iowa,White,Actors,1463250,65.0,4.442166410387836e-05,0.1139568582095552
1108,Kansas,White,Actors,1178420,40.0,3.3943755197637515e-05,0.0870774154050503
1109,Kentucky,White,Actors,1787115,230.0,0.00012869904846638295,0.3301573570835183
1110,Louisiana,White,Actors,1337315,720.0,0.000538392226214467,1.3811613729817958
1111,Maine,White,Actors,658985,45.0,6.828683505694363e-05,0.1751792360134477
1112,Maryland,White,Actors,1690500,295.0,0.00017450458444247263,0.4476643229692064
1113,Massachusetts,White,Actors,2791055,510.0,0.0001827266033811588,0.4687566315374108
1114,Michigan,White,Actors,3807850,435.0,0.0001142376931864438,0.2930590032420162
1115,Minnesota,White,Actors,2524705,470.0,0.00018616036328996847,0.4775654075917893
1116,Mississippi,White,Actors,787155,35.0,4.446392387776232e-05,0.1140652690752355
1117,Missouri,White,Actors,2479115,375.0,0.00015126365658712888,0.3880433435732842
1118,Montana,White,Actors,472695,45.0,9.519880684162096e-05,0.2442177066487309
1119,Nebraska,White,Actors,845465,45.0,5.3225148291177046e-05,0.1365408252787778
1120,Nevada,White,Actors,749805,240.0,0.00032008322163762576,0.8211236350380654
1121,New Hampshire,White,Actors,690940,75.0,0.0001085477754942542,0.2784624059115647
1122,New Jersey,White,Actors,2640925,1275.0,0.0004827853876955991,1.238510692499454
1123,New Mexico,White,Actors,374900,250.0,0.0006668444918644973,1.7106856471995775
1124,New York,White,Actors,5774960,7675.0,0.0013290135342928,3.4093771573219955
1125,North Carolina,White,Actors,3309215,400.0,0.0001208745880820678,0.3100849230455544
1126,North Dakota,White,Actors,363175,0.0,,
1127,Ohio,White,Actors,4775955,470.0,9.84096374442389e-05,0.2524545923012316
1128,Oklahoma,White,Actors,1276415,110.0,8.617886815808337e-05,0.2210784592937669
1129,Oregon,White,Actors,1600140,420.0,0.0002624770332595898,0.6733439339976529
1130,Pennsylvania,White,Actors,5161830,1085.0,0.0002101967713001009,0.5392270673862618
1131,Rhode Island,White,Actors,423445,100.0,0.0002361581787481255,0.6058270133170746
1132,South Carolina,White,Actors,1586190,245.0,0.00015445816705438818,0.3962383624612556
1133,South Dakota,White,Actors,398225,15.0,3.766714796911294e-05,0.0966291994427956
1134,Tennessee,White,Actors,2455855,375.0,0.00015269631146790018,0.3917185964573162
1135,Texas,White,Actors,6162190,1230.0,0.00019960436143643732,0.5120538902151344
1136,Utah,White,Actors,1227970,325.0,0.00026466444619982574,0.6789554010893247
1137,Vermont,White,Actors,319270,15.0,4.6982178093776426e-05,0.1205254579137009
1138,Virginia,White,Actors,2778485,460.0,0.0001655578489716518,0.4247128670511533
1139,Washington,White,Actors,2668545,515.0,0.000192989063328518,0.495083373605598
1140,West Virginia,White,Actors,734535,85.0,0.00011571946877956804,0.2968602676604128
1141,Wisconsin,White,Actors,2597700,275.0,0.0001058628787003888,0.2715747215031119
1142,Wyoming,White,Actors,260685,55.0,0.0002109826035253275,0.5412429975247013
1143,Puerto Rico,White,Actors,13370,0.0,,
1144,Alabama,African-American,Actors,581200,30.0,5.16173434273916e-05,0.1267015968772637
1145,Alaska,African-American,Actors,13760,0.0,,
1146,Arizona,African-American,Actors,152575,,,
1147,Arkansas,African-American,Actors,200385,,,
1148,California,African-American,Actors,1066265,3080.0,0.0028885877338185,7.090420666644854
1149,Colorado,African-American,Actors,118415,,,
1150,Connecticut,African-American,Actors,191785,0.0,,
1151,Delaware,African-American,Actors,105485,0.0,,
1152,District of Columbia,African-American,Actors,149480,,,
1153,Florida,African-American,Actors,1569980,180.0,0.000114651142052765,0.2814263930944304
1154,Georgia,African-American,Actors,1613775,750.0,0.0004647488032718316,1.1407874100333948
1155,Hawaii,African-American,Actors,16455,0.0,,
1156,Idaho,African-American,Actors,5195,0.0,,
1157,Illinois,African-American,Actors,848255,385.0,0.0004538729509404601,1.1140911919352192
1158,Indiana,African-American,Actors,292355,,,
1159,Iowa,African-American,Actors,56060,0.0,,
1160,Kansas,African-American,Actors,83690,0.0,,
1161,Kentucky,African-American,Actors,176080,,,
1162,Louisiana,African-American,Actors,656860,255.0,0.00038821057759644365,0.9529142113891212
1163,Maine,African-American,Actors,8410,0.0,,
1164,Maryland,African-American,Actors,957780,160.0,0.00016705297667522813,0.41005362737478
1165,Massachusetts,African-American,Actors,260415,40.0,0.0001536009830462915,0.3770339297150864
1166,Michigan,African-American,Actors,624375,,,
1167,Minnesota,African-American,Actors,171180,60.0,0.0003505082369435682,0.8603688293616739
1168,Mississippi,African-American,Actors,488460,0.0,,
1169,Missouri,African-American,Actors,340530,0.0,,
1170,Montana,African-American,Actors,2855,0.0,,
1171,Nebraska,African-American,Actors,45795,0.0,,
1172,Nevada,African-American,Actors,125635,50.0,0.0003979782703864369,0.9768903053165342
1173,New Hampshire,African-American,Actors,9675,,,
1174,New Jersey,African-American,Actors,584190,175.0,0.0002995600746332529,0.7353098260489734
1175,New Mexico,African-American,Actors,19190,,,
1176,New York,African-American,Actors,1375735,1520.0,0.0011048639454546,2.712034694658972
1177,North Carolina,African-American,Actors,1079195,145.0,0.00013435940678005364,0.3298029356830637
1178,North Dakota,African-American,Actors,12445,0.0,,
1179,Ohio,African-American,Actors,680665,50.0,7.345757457780257e-05,0.1803113330470096
1180,Oklahoma,African-American,Actors,134195,0.0,,
1181,Oregon,African-American,Actors,39020,,,
1182,Pennsylvania,African-American,Actors,636035,320.0,0.0005031169668335862,1.2349671424591946
1183,Rhode Island,African-American,Actors,31000,,,
1184,South Carolina,African-American,Actors,638810,,,
1185,South Dakota,African-American,Actors,8670,0.0,,
1186,Tennessee,African-American,Actors,554550,,,
1187,Texas,African-American,Actors,1699445,205.0,0.00012062761666308709,0.2960964405347719
1188,Utah,African-American,Actors,16855,,,
1189,Vermont,African-American,Actors,4210,0.0,,
1190,Virginia,African-American,Actors,837445,,,
1191,Washington,African-American,Actors,147305,20.0,0.0001357727164726248,0.3332720912621914
1192,West Virginia,African-American,Actors,29055,0.0,,
1193,Wisconsin,African-American,Actors,160610,,,
1194,Wyoming,African-American,Actors,2975,0.0,,
1195,Puerto Rico,African-American,Actors,1405,0.0,,
1196,Alabama,Asian,Actors,33515,0.0,,
1197,Alaska,Asian,Actors,26420,0.0,,
1198,Arizona,Asian,Actors,120580,0.0,,
1199,Arkansas,Asian,Actors,24295,0.0,,
1200,California,Asian,Actors,3008795,1870.0,0.0006215112694616948,2.0333901192911448
1201,Colorado,Asian,Actors,97015,0.0,,
1202,Connecticut,Asian,Actors,89425,,,
1203,Delaware,Asian,Actors,19880,0.0,,
1204,District of Columbia,Asian,Actors,19090,0.0,,
1205,Florida,Asian,Actors,292825,65.0,0.00022197558268590456,0.7262345491311024
1206,Georgia,Asian,Actors,217095,175.0,0.000806098712545199,2.637302391447214
1207,Hawaii,Asian,Actors,290190,,,
1208,Idaho,Asian,Actors,12030,0.0,,
1209,Illinois,Asian,Actors,378055,,,
1210,Indiana,Asian,Actors,76575,,,
1211,Iowa,Asian,Actors,40760,0.0,,
1212,Kansas,Asian,Actors,46470,0.0,,
1213,Kentucky,Asian,Actors,33565,,,
1214,Louisiana,Asian,Actors,41430,15.0,0.0003620564808110065,1.184535352583496
1215,Maine,Asian,Actors,8235,0.0,,
1216,Maryland,Asian,Actors,213470,35.0,0.00016395746474914507,0.5364174475769268
1217,Massachusetts,Asian,Actors,249930,0.0,,
1218,Michigan,Asian,Actors,163870,0.0,,
1219,Minnesota,Asian,Actors,143550,0.0,,
1220,Mississippi,Asian,Actors,14850,0.0,,
1221,Missouri,Asian,Actors,63375,0.0,,
1222,Montana,Asian,Actors,4980,0.0,,
1223,Nebraska,Asian,Actors,24515,0.0,,
1224,Nevada,Asian,Actors,131920,,,
1225,New Hampshire,Asian,Actors,20330,0.0,,
1226,New Jersey,Asian,Actors,450385,,,
1227,New Mexico,Asian,Actors,16455,0.0,,
1228,New York,Asian,Actors,864770,390.0,0.00045098696763301214,1.4754880385488516
1229,North Carolina,Asian,Actors,154710,,,
1230,North Dakota,Asian,Actors,6855,0.0,,
1231,Ohio,Asian,Actors,136125,,,
1232,Oklahoma,Asian,Actors,44710,0.0,,
1233,Oregon,Asian,Actors,98010,25.0,0.0002550760126517702,0.8345287837556413
1234,Pennsylvania,Asian,Actors,227500,0.0,,
1235,Rhode Island,Asian,Actors,18645,0.0,,
1236,South Carolina,Asian,Actors,41915,0.0,,
1237,South Dakota,Asian,Actors,7135,0.0,,
1238,Tennessee,Asian,Actors,62925,0.0,,
1239,Texas,Asian,Actors,712575,105.0,0.00014735291021997685,0.4820925482970069
1240,Utah,Asian,Actors,40990,0.0,,
1241,Vermont,Asian,Actors,6080,0.0,,
1242,Virginia,Asian,Actors,304945,,,
1243,Washington,Asian,Actors,355135,65.0,0.0001830289889760232,0.5988134986675914
1244,West Virginia,Asian,Actors,7825,0.0,,
1245,Wisconsin,Asian,Actors,85760,0.0,,
1246,Wyoming,Asian,Actors,2835,0.0,,
1247,Puerto Rico,Asian,Actors,1335,0.0,,
1248,Alabama,Other,Actors,43075,0.0,,
1249,Alaska,Other,Actors,71330,45.0,0.0006308706014299734,1.138416835844152
1250,Arizona,Other,Actors,182520,,,
1251,Arkansas,Other,Actors,37895,0.0,,
1252,California,Other,Actors,688910,1285.0,0.0018652654192855,3.365903486102229
1253,Colorado,Other,Actors,87510,0.0,,
1254,Connecticut,Other,Actors,41230,,,
1255,Delaware,Other,Actors,10885,0.0,,
1256,District of Columbia,Other,Actors,11085,0.0,,
1257,Florida,Other,Actors,214840,,,
1258,Georgia,Other,Actors,102865,140.0,0.0013610071452875,2.4559607697482395
1259,Hawaii,Other,Actors,198250,75.0,0.00037831021437578815,0.6826672795356313
1260,Idaho,Other,Actors,25710,,,
1261,Illinois,Other,Actors,112345,90.0,0.0008011037429347101,1.4456054635411162
1262,Indiana,Other,Actors,61485,,,
1263,Iowa,Other,Actors,27340,0.0,,
1264,Kansas,Other,Actors,43715,0.0,,
1265,Kentucky,Other,Actors,36080,0.0,,
1266,Louisiana,Other,Actors,42460,55.0,0.0012953367875647,2.337457481311553
1267,Maine,Other,Actors,14700,0.0,,
1268,Maryland,Other,Actors,85910,70.0,0.0008148061925270633,1.4703317691779343
1269,Massachusetts,Other,Actors,97815,,,
1270,Michigan,Other,Actors,120390,0.0,,
1271,Minnesota,Other,Actors,83065,,,
1272,Mississippi,Other,Actors,17430,0.0,,
1273,Missouri,Other,Actors,70070,0.0,,
1274,Montana,Other,Actors,37130,0.0,,
1275,Nebraska,Other,Actors,24240,0.0,,
1276,Nevada,Other,Actors,69460,,,
1277,New Hampshire,Other,Actors,12270,0.0,,
1278,New Jersey,Other,Actors,85410,30.0,0.00035124692658939234,0.6338311118976182
1279,New Mexico,Other,Actors,91840,0.0,,
1280,New York,Other,Actors,234265,385.0,0.0016434379868951,2.9656120743406813
1281,North Carolina,Other,Actors,145630,0.0,,
1282,North Dakota,Other,Actors,23305,0.0,,
1283,Ohio,Other,Actors,121180,,,
1284,Oklahoma,Other,Actors,242885,25.0,0.00010292936986639769,0.185737815794771
1285,Oregon,Other,Actors,93460,,,
1286,Pennsylvania,Other,Actors,104810,,,
1287,Rhode Island,Other,Actors,16140,0.0,,
1288,South Carolina,Other,Actors,46335,0.0,,
1289,South Dakota,Other,Actors,32695,0.0,,
1290,Tennessee,Other,Actors,60575,0.0,,
1291,Texas,Other,Actors,261190,110.0,0.00042114935487576094,0.7599712443545966
1292,Utah,Other,Actors,57995,0.0,,
1293,Vermont,Other,Actors,5900,0.0,,
1294,Virginia,Other,Actors,128845,0.0,,
1295,Washington,Other,Actors,214925,,,
1296,West Virginia,Other,Actors,10700,0.0,,
1297,Wisconsin,Other,Actors,66920,,,
1298,Wyoming,Other,Actors,10830,0.0,,
1299,Puerto Rico,Other,Actors,2275,0.0,,
1300,Alabama,Hispanic,Producers And Directors,88165,,,
1301,Alaska,Hispanic,Producers And Directors,26875,0.0,,
1302,Arizona,Hispanic,Producers And Directors,1033370,275.0,0.0002661195893048956,0.4126520696863416
1303,Arkansas,Hispanic,Producers And Directors,101405,,,
1304,California,Hispanic,Producers And Directors,7470730,5845.0,0.000782386727936895,1.2131895416702614
1305,Colorado,Hispanic,Producers And Directors,594525,170.0,0.0002859425591859047,0.4433900907771398
1306,Connecticut,Hispanic,Producers And Directors,288845,350.0,0.0012117225501566,1.878929016514
1307,Delaware,Hispanic,Producers And Directors,41365,0.0,,
1308,District of Columbia,Hispanic,Producers And Directors,44885,,,
1309,Florida,Hispanic,Producers And Directors,2752995,2795.0,0.0010152579281836,1.5742857804070391
1310,Georgia,Hispanic,Producers And Directors,467240,190.0,0.0004066432668435921,0.6305517986305441
1311,Hawaii,Hispanic,Producers And Directors,69470,85.0,0.0012235497336979,1.897268559948748
1312,Idaho,Hispanic,Producers And Directors,101285,,,
1313,Illinois,Hispanic,Producers And Directors,1100445,350.0,0.0003180531512251862,0.4931816235931704
1314,Indiana,Hispanic,Producers And Directors,212120,,,
1315,Iowa,Hispanic,Producers And Directors,90730,,,
1316,Kansas,Hispanic,Producers And Directors,167495,35.0,0.0002089614615361653,0.3240211658706148
1317,Kentucky,Hispanic,Producers And Directors,76325,,,
1318,Louisiana,Hispanic,Producers And Directors,113925,135.0,0.0011849901250822,1.8374770115583097
1319,Maine,Hispanic,Producers And Directors,10935,,,
1320,Maryland,Hispanic,Producers And Directors,321570,125.0,0.00038871785303355407,0.6027561781427131
1321,Massachusetts,Hispanic,Producers And Directors,401715,155.0,0.0003858456866186226,0.5983025209778993
1322,Michigan,Hispanic,Producers And Directors,236520,95.0,0.0004016573651276848,0.622820527634313
1323,Minnesota,Hispanic,Producers And Directors,149745,,,
1324,Mississippi,Hispanic,Producers And Directors,38780,0.0,,
1325,Missouri,Hispanic,Producers And Directors,121550,85.0,0.0006993006993006993,1.0843541494005722
1326,Montana,Hispanic,Producers And Directors,19215,0.0,,
1327,Nebraska,Hispanic,Producers And Directors,99485,0.0,,
1328,Nevada,Hispanic,Producers And Directors,430565,190.0,0.0004412806428762208,0.6842614294987643
1329,New Hampshire,Hispanic,Producers And Directors,25860,0.0,,
1330,New Jersey,Hispanic,Producers And Directors,928940,620.0,0.0006674273903589037,1.0349305540277598
1331,New Mexico,Hispanic,Producers And Directors,459615,390.0,0.000848536274925753,1.3157627778046823
1332,New York,Hispanic,Producers And Directors,1819490,2880.0,0.0015828611314159,2.4544263111593447
1333,North Carolina,Hispanic,Producers And Directors,451040,135.0,0.00029930826534232,0.46411530804758
1334,North Dakota,Hispanic,Producers And Directors,14510,,,
1335,Ohio,Hispanic,Producers And Directors,204545,135.0,0.0006600014666699259,1.0234157204614165
1336,Oklahoma,Hispanic,Producers And Directors,187725,60.0,0.00031961646024770274,0.4956057318874368
1337,Oregon,Hispanic,Producers And Directors,266060,95.0,0.0003570623167706532,0.5536702668423201
1338,Pennsylvania,Hispanic,Producers And Directors,423215,120.0,0.00028354382524248907,0.4396705505172033
1339,Rhode Island,Hispanic,Producers And Directors,78695,,,
1340,South Carolina,Hispanic,Producers And Directors,134610,,,
1341,South Dakota,Hispanic,Producers And Directors,15565,,,
1342,Tennessee,Hispanic,Producers And Directors,167595,50.0,0.0002983382559145559,0.4626111857880063
1343,Texas,Hispanic,Producers And Directors,5220455,1745.0,0.0003342620518709576,0.5183155733947936
1344,Utah,Hispanic,Producers And Directors,213410,200.0,0.0009371632069724942,1.4531900413690249
1345,Vermont,Hispanic,Producers And Directors,6470,0.0,,
1346,Virginia,Hispanic,Producers And Directors,427525,355.0,0.0008303607976141745,1.2875794022412734
